Epoch	AverageEp_ret	StdEp_ret	MaxEp_ret	MinEp_ret	AverageEp_fairness	StdEp_fairness	MaxEp_fairness	MinEp_fairness	Ep_tx	EP_new	Ep_waiting	Ep_capacity	Ep_rbgused	Ep_bler	Ep_interf	LossPi	LossV	DeltaLossPi	DeltaLossV	AverageVVAL	StdVVAL	MaxVVAL	MinVVAL	Ep_rbginterf
40	23.999193	0.0	23.999193	23.999193	21.041273	0.0	21.041273	21.041273	1278678.8	6398663.0	5119984.5	0.0	1462.0	0.0	0.0036070487	-3.814697e-07	0.021725211	-0.02011711	-0.0139105795	47.943443	3.8146973e-06	47.943447	47.943447	0.0037017898
41	24.024925	0.0	24.024925	24.024925	21.141891	0.0	21.141891	21.141891	1280049.8	6398663.0	5118613.5	0.0	1460.0	0.0	0.003588039	-2.8514862e-06	0.010698612	-0.055833198	-0.006474143	48.01845	3.8146973e-06	48.018448	48.018448	0.00368573
42	24.2311	0.0	24.2311	24.2311	21.359066	0.0	21.359066	21.359066	1291035.0	6398663.0	5107628.0	0.0	1459.0	0.0	0.0035599375	-1.7738342e-06	0.038855534	-0.081024826	-0.029084146	48.074932	0.0	48.074932	48.074932	0.0036593387
43	24.19602	0.0	24.19602	24.19602	21.85473	0.0	21.85473	21.85473	1289166.2	6398663.0	5109497.0	0.0	1465.0	0.0	0.0036011874	1.1444091e-06	0.03014329	-0.052520674	-0.022616712	48.188526	0.0	48.188526	48.188526	0.0036956577
44	24.18641	0.0	24.18641	24.18641	22.007883	0.0	22.007883	22.007883	1288655.0	6398663.0	5110008.0	0.0	1467.0	0.0	0.0035901673	-1.0967254e-06	0.027009564	-0.04967166	-0.019999325	48.29281	0.0	48.29281	48.29281	0.0036887287
45	24.363533	0.0	24.363533	24.363533	22.277985	0.0	22.277985	22.277985	1298091.9	6398663.0	5100571.5	0.0	1472.0	0.0	0.0035721606	-1.25885e-06	0.062003717	-0.06654746	-0.049228624	48.390358	0.0	48.390358	48.390358	0.0036679094
46	24.41233	0.0	24.41233	24.41233	22.56357	0.0	22.56357	22.56357	1300691.0	6398663.0	5097972.0	0.0	1471.0	0.0	0.0035350295	2.0599364e-06	0.06635415	-0.059745725	-0.053017087	48.547585	3.8146973e-06	48.54758	48.54758	0.0036197521
47	24.626501	0.0	24.626501	24.626501	23.368694	0.0	23.368694	23.368694	1312102.2	6398663.0	5086561.0	0.0	1467.0	0.0	0.0034831052	-1.2969971e-06	0.08286602	-0.04867092	-0.06605459	48.714603	0.0	48.714603	48.714603	0.00356731
48	24.888363	0.0	24.888363	24.888363	24.089865	0.0	24.089865	24.089865	1326054.2	6398663.0	5072609.0	0.0	1467.0	0.0	0.0034533802	-8.7738033e-07	0.13975573	-0.027984513	-0.113157995	48.904545	0.0	48.904545	48.904545	0.0035362863
49	25.075544	0.0	25.075544	25.075544	24.602758	0.0	24.602758	24.602758	1336027.0	6398663.0	5062636.0	0.0	1461.0	0.0	0.0034209087	9.346008e-07	0.14464243	-0.03966696	-0.11994025	49.15807	7.6293945e-06	49.158077	49.158077	0.0035113979
50	24.959778	0.0	24.959778	24.959778	24.307264	0.0	24.307264	24.307264	1329859.0	6398663.0	5068804.0	0.0	1453.0	0.0	0.0033831478	-4.3869017e-07	0.05783347	-0.023870453	-0.04839641	49.423862	3.8146973e-06	49.423866	49.423866	0.00348023
51	24.75732	0.0	24.75732	24.75732	23.534573	0.0	23.534573	23.534573	1319072.1	6398663.0	5079591.0	0.0	1455.0	0.0	0.003403592	-1.3828277e-07	0.016498653	-0.07136911	-0.012218665	49.596283	3.8146973e-06	49.596287	49.596287	0.0034794495
52	24.919538	0.0	24.919538	24.919538	23.638796	0.0	23.638796	23.638796	1327715.0	6398663.0	5070948.0	0.0	1475.0	0.0	0.0034710064	1.66893e-06	0.027792072	-0.039403066	-0.022906305	49.683662	3.8146973e-06	49.683666	49.683666	0.003559318
53	25.124794	0.0	25.124794	25.124794	24.097803	0.0	24.097803	24.097803	1338651.0	6398663.0	5060012.0	0.0	1486.0	0.0	0.0035287896	6.866455e-07	0.04599136	-0.03040555	-0.039305873	49.80535	3.8146973e-06	49.805347	49.805347	0.003617101
54	25.228453	0.0	25.228453	25.228453	24.257433	0.0	24.257433	24.257433	1344174.2	6398663.0	5054489.0	0.0	1492.0	0.0	0.0035385366	-1.2397766e-06	0.06089809	-0.040927324	-0.05385285	49.966984	3.8146973e-06	49.96698	49.96698	0.0036255924
55	25.118788	0.0	25.118788	25.118788	23.609066	0.0	23.609066	23.609066	1338331.0	6398663.0	5060332.0	0.0	1494.0	0.0	0.003552178	7.534027e-07	0.02838758	-0.039297685	-0.023465352	50.161327	0.0	50.161327	50.161327	0.0036388037
56	25.180048	0.0	25.180048	25.180048	23.287443	0.0	23.287443	23.287443	1341595.0	6398663.0	5057068.0	0.0	1500.0	0.0	0.0035601787	-7.140636e-07	0.030119559	-0.022753237	-0.025079567	50.292446	3.8146973e-06	50.292442	50.292442	0.00364806
