Epoch	AverageEp_ret	StdEp_ret	MaxEp_ret	MinEp_ret	AverageEp_fairness	StdEp_fairness	MaxEp_fairness	MinEp_fairness	Ep_tx	EP_new	Ep_waiting	Ep_capacity	Ep_rbgused	Ep_bler	Ep_interf	LossPi	LossV	DeltaLossPi	DeltaLossV	AverageVVAL	StdVVAL	MaxVVAL	MinVVAL	Ep_rbginterf
64	23.640358	0.0	23.640358	23.640358	0.0	0.0	0.0	0.0	1238734.1	6398663.0	5159929.0	0.0	1770.0	0.0	9.686525	4.2438506e-07	0.09501798	-0.010445161	-0.060470454	46.260136	7.928699e-06	46.26013	46.26011	9.907532
65	23.706669	0.0	23.706669	23.706669	0.0	0.0	0.0	0.0	1242086.1	6398663.0	5156577.0	0.0	1770.0	0.0	9.637323	-7.8678134e-08	0.09196956	-0.017515726	-0.060193002	46.400097	6.4512383e-06	46.400105	46.40008	9.858329
66	23.708006	0.0	23.708006	23.708006	0.0	0.0	0.0	0.0	1242462.1	6398663.0	5156201.0	0.0	1770.0	0.0	9.703951	3.671646e-07	0.07745796	-0.022826545	-0.05144028	46.543137	4.6407795e-06	46.54314	46.543118	9.936371
67	23.679777	0.0	23.679777	23.679777	0.0	0.0	0.0	0.0	1240958.1	6398663.0	5157705.0	0.0	1770.0	0.0	9.81418	8.106232e-08	0.055058546	-0.022521427	-0.037324704	46.6775	7.494691e-06	46.677498	46.677475	10.060583
68	23.679115	0.0	23.679115	23.679115	0.0	0.0	0.0	0.0	1240942.1	6398663.0	5157721.0	0.0	1770.0	0.0	9.924422	-4.982948e-07	0.040138975	-0.05672859	-0.028513871	46.793945	3.4543552e-06	46.793945	46.793922	10.17007
69	23.733213	0.0	23.733213	23.733213	0.0	0.0	0.0	0.0	1243630.1	6398663.0	5155033.0	0.0	1770.0	0.0	10.022797	1.7166138e-07	0.04604053	-0.05851895	-0.032389473	46.89674	5.0607678e-06	46.896744	46.896713	10.266645
70	23.82891	0.0	23.82891	23.82891	0.0	0.0	0.0	0.0	1249382.1	6398663.0	5149281.0	0.0	1770.0	0.0	10.248398	8.8453294e-07	0.07792373	0.0011573577	-0.05494296	47.0064	3.4543552e-06	47.0064	47.00638	10.477969
71	24.139252	0.0	24.139252	24.139252	0.0	0.0	0.0	0.0	1265510.1	6398663.0	5133153.0	0.0	1770.0	0.0	10.599559	1.1920929e-07	0.14619702	0.03338632	-0.10107842	47.149784	4.143822e-06	47.149788	47.14976	10.827331
72	24.213175	0.0	24.213175	24.213175	0.0	0.0	0.0	0.0	1268894.1	6398663.0	5129769.0	0.0	1770.0	0.0	10.649056	-5.1736833e-07	0.11440956	0.0291628	-0.080066174	47.3465	1.265192e-05	47.34649	47.346466	10.870063
73	24.32309	0.0	24.32309	24.32309	0.0	0.0	0.0	0.0	1274542.1	6398663.0	5124121.0	0.0	1770.0	0.0	10.676137	-1.0561943e-06	0.115505666	0.016652016	-0.083840474	47.52762	1.05163945e-05	47.52761	47.527588	10.908967
