Epoch	AverageEp_ret	StdEp_ret	MaxEp_ret	MinEp_ret	AverageEp_fairness	StdEp_fairness	MaxEp_fairness	MinEp_fairness	Ep_tx	EP_new	Ep_waiting	Ep_capacity	Ep_rbgused	Ep_bler	Ep_interf	LossPi	LossV	DeltaLossPi	DeltaLossV	AverageVVAL	StdVVAL	MaxVVAL	MinVVAL	Ep_rbginterf
48	26.270365	0.0	26.270365	26.270365	0.0	0.0	0.0	0.0	1376272.2	6398663.0	5022391.0	0.0	1770.0	0.0	38.72616	-7.4386594e-07	0.08361313	-0.043046594	-0.0723735	51.51086	8.163808e-06	51.510868	51.510838	39.631104
49	26.390041	0.0	26.390041	26.390041	0.0	0.0	0.0	0.0	1382744.2	6398663.0	5015919.0	0.0	1770.0	0.0	39.017128	1.8835068e-07	0.107018225	-0.03513713	-0.09390727	51.733402	1.1532758e-05	51.733414	51.733387	39.875282
50	26.750689	0.0	26.750689	26.750689	0.0	0.0	0.0	0.0	1401640.2	6398663.0	4997023.0	0.0	1770.0	0.0	39.6705	5.6743625e-07	0.19527367	-0.011478579	-0.16978718	51.98969	4.7030744e-06	51.98969	51.98966	40.644253
51	27.00874	0.0	27.00874	27.00874	0.0	0.0	0.0	0.0	1414912.2	6398663.0	4983751.0	0.0	1770.0	0.0	40.2713	1.6927719e-07	0.23002596	-0.011164601	-0.20085396	52.33918	9.43704e-06	52.339172	52.33914	41.285606
52	26.925764	0.0	26.925764	26.925764	0.0	0.0	0.0	0.0	1410496.2	6398663.0	4988167.0	0.0	1770.0	0.0	40.090458	-8.6069105e-07	0.101542	0.00906564	-0.08634128	52.725555	4.037096e-06	52.72556	52.72553	40.984463
53	27.119402	0.0	27.119402	27.119402	0.0	0.0	0.0	0.0	1420864.2	6398663.0	4977799.0	0.0	1770.0	0.0	39.966156	-4.2915343e-07	0.13942873	-0.022974879	-0.12126289	52.98381	1.2547976e-05	52.9838	52.983772	40.852676
54	27.200933	0.0	27.200933	27.200933	0.0	0.0	0.0	0.0	1425208.2	6398663.0	4973455.0	0.0	1770.0	0.0	39.636715	3.7908555e-07	0.12094905	-0.0046332073	-0.11089568	53.292423	8.163808e-06	53.29242	53.29239	40.533627
55	27.391094	0.0	27.391094	27.391094	0.0	0.0	0.0	0.0	1434976.2	6398663.0	4963687.0	0.0	1770.0	0.0	39.56858	-3.5524369e-07	0.13469721	-0.02831068	-0.12565182	53.592003	7.494691e-06	53.59201	53.59198	40.458294
56	27.510912	0.0	27.510912	27.510912	0.0	0.0	0.0	0.0	1441304.2	6398663.0	4957359.0	0.0	1770.0	0.0	39.341476	6.580353e-07	0.12757313	-0.012100213	-0.12009444	53.914806	1.2325664e-05	53.914795	53.914772	40.285492
57	27.707136	0.0	27.707136	27.707136	0.0	0.0	0.0	0.0	1451144.2	6398663.0	4947519.0	0.0	1770.0	0.0	39.946022	-3.528595e-07	0.13135979	-0.018871456	-0.122026175	54.234394	6.9924554e-06	54.234406	54.234375	40.897236
58	28.124588	0.0	28.124588	28.124588	0.0	0.0	0.0	0.0	1473096.2	6398663.0	4925567.0	0.0	1770.0	0.0	40.625534	-3.5047532e-07	0.21113014	-0.058536224	-0.19214138	54.560318	4.9148935e-06	54.560318	54.560287	41.62189
