Epoch	AverageEp_ret	StdEp_ret	MaxEp_ret	MinEp_ret	AverageEp_fairness	StdEp_fairness	MaxEp_fairness	MinEp_fairness	Ep_tx	EP_new	Ep_waiting	Ep_capacity	Ep_rbgused	Ep_bler	Ep_interf	LossPi	LossV	DeltaLossPi	DeltaLossV	AverageVVAL	StdVVAL	MaxVVAL	MinVVAL	Ep_rbginterf
46	29.37035	0.0	29.37035	29.37035	0.0	0.0	0.0	0.0	1542556.1	6398663.0	4856107.0	0.0	1774.0	0.0	8.337928	4.529953e-07	0.1648905	-0.044139676	-0.12651625	57.34365	0.0	57.34365	57.34365	8.534593
47	29.401155	0.0	29.401155	29.401155	0.0	0.0	0.0	0.0	1544116.1	6398663.0	4854547.0	0.0	1774.0	0.0	8.39264	-9.155273e-07	0.11439777	-0.040652413	-0.08662826	57.6016	0.0	57.6016	57.6016	8.613637
48	29.454113	0.0	29.454113	29.454113	0.0	0.0	0.0	0.0	1545533.4	6398663.0	4853130.0	0.0	1773.0	0.0	8.458433	-2.1457672e-07	0.09192355	-0.037443746	-0.071281835	57.818005	7.6293945e-06	57.818012	57.818012	8.674123
49	29.507973	0.0	29.507973	29.507973	0.0	0.0	0.0	0.0	1548357.4	6398663.0	4850306.0	0.0	1773.0	0.0	8.68725	3.3855437e-07	0.07143375	-0.007584095	-0.054773435	58.01812	3.8146973e-06	58.018124	58.018124	8.891612
50	29.894733	0.0	29.894733	29.894733	0.0	0.0	0.0	0.0	1568277.4	6398663.0	4830386.0	0.0	1773.0	0.0	8.963048	4.816055e-07	0.16954836	0.01450704	-0.13432087	58.195805	7.6293945e-06	58.195812	58.195812	9.176243
51	30.239101	0.0	30.239101	30.239101	0.0	0.0	0.0	0.0	1586605.4	6398663.0	4812058.0	0.0	1773.0	0.0	9.184215	1.4233589e-06	0.2685752	-0.004287741	-0.21797282	58.478397	3.8146973e-06	58.478394	58.478394	9.39741
52	30.818148	0.0	30.818148	30.818148	0.0	0.0	0.0	0.0	1617165.4	6398663.0	4781498.0	0.0	1773.0	0.0	9.489956	8.106232e-08	0.44779444	-0.034359626	-0.34775037	58.844303	0.0	58.844303	58.844303	9.698075
53	30.933632	0.0	30.933632	30.933632	0.0	0.0	0.0	0.0	1623245.4	6398663.0	4775418.0	0.0	1773.0	0.0	9.476867	1.1110305e-06	0.37316504	-0.030530928	-0.2941945	59.31341	1.1444092e-05	59.3134	59.3134	9.714118
54	31.348877	0.0	31.348877	31.348877	0.0	0.0	0.0	0.0	1645029.4	6398663.0	4753634.0	0.0	1773.0	0.0	9.677058	-6.008148e-07	0.4981772	-0.008667326	-0.39900696	59.75371	1.5258789e-05	59.753696	59.753696	9.928353
55	31.494104	0.0	31.494104	31.494104	0.0	0.0	0.0	0.0	1652829.4	6398663.0	4745834.0	0.0	1773.0	0.0	9.813119	-5.245209e-07	0.44763225	-0.026340632	-0.36152992	60.272655	1.1444092e-05	60.272667	60.272667	10.058473
